MUNICIPALITY|CH|DES|VOTER ID|P|W/P|CG|SS|SR|CC|REQTYPE|REQDATE|REQDEN|ISSTYPE|ISSDATE|RECTYPE|RECDATE|DUP|ACC OR REJ|REJRSN|
AUBURN|||048800361|U|1-1|2|20|62|5|TR|05/01/2020|||||||||
AUBURN|||100323633|U|1-1|2|20|62|5|TR|05/01/2020|||||||||
AUBURN|||048700284|D|1-1|2|20|64|6|ER|05/20/2020|||||||||
AUBURN|||048710229|R|3-1|2|20|63|6|ER|05/25/2020|||||||||
AUBURN|||048700498|D|5-1|2|20|63|5|ER|05/15/2020|||||||||
AUBURN|||048800848|D|4-1|2|20|63|5|ER|05/05/2020|||||||||
AUBURN|||048700659|D|2-1|2|20|64|5|ER|06/01/2020|||||||||
AUBURN|||048700693|D|3-1|2|20|63|5|ER|05/28/2020|||||||||
AUBURN|||048700694|R|3-1|2|20|63|5|ER|05/28/2020|||||||||
AUBURN|||048700697|U|2-1|2|20|64|6|ER|04/25/2020|||||||||
AUBURN|||048700698|D|2-1|2|20|64|6|ER|04/25/2020|||||||||
AUBURN|||048700710|D|2-1|2|20|64|5|ER|05/15/2020|||||||||
AUBURN|||048700741|D|2-1|2|20|64|5|ER|06/01/2020|||||||||
AUBURN||O|100581966|U|1-1|2|20|62|5|UR|09/23/2019||EL|05/29/2020||||||
AUBURN||O|100581121|D|1-1|2|20|62|5|UR|09/23/2019||EL|05/29/2020||||||
AUBURN|||023700166|G|4-1|2|20|62|5|ER|05/14/2020|||||||||
AUBURN||O|100700524|D|2-1|2|20|64|5|UR|04/20/2020||EL|05/29/2020||||||
AUBURN|||100071801|D|2-1|2|20|64|5|ER|05/27/2020|||||||||
AUBURN|||100026561|D|5-1|2|20|63|6|ER|05/07/2020|||||||||
AUBURN|||100173175|R|4-1|2|20|63|6|ER|04/25/2020|||||||||
AUBURN|||050700184|D|4-1|2|20|63|6|ER|04/15/2020|||||||||
AUBURN|||100157884|D|4-1|2|20|63|6|ER|05/15/2020|||||||||
AUBURN|||009200203|D|4-1|2|20|63|6|ER|05/15/2020|||||||||
AUBURN|||100744940|D|5-1|2|20|63|6|ER|05/19/2020|||||||||
AUBURN|||100745135|D|5-1|2|20|63|6|ER|05/19/2020|||||||||
AUBURN|||000800313|D|1-1|2|20|62|5|ER|06/01/2020|||||||||
AUBURN|||048801826|G|5-1|2|20|63|5|ER|05/21/2020|||||||||
AUBURN|||048801847|U|5-1|2|20|63|5|ER|05/21/2020|||||||||
AUBURN|||048701300|D|5-1|2|20|62|5|ER|04/21/2020|||||||||
AUBURN|||048701479|D|5-1|2|20|63|5|ER|05/21/2020|||||||||
AUBURN|||049603825|D|3-1|2|20|63|6|ER|04/18/2020|||||||||
AUBURN|||008500600|D|1-1|2|20|62|5|ER|04/24/2020|||||||||
AUBURN|||100735899|D|3-1|2|20|62|5|ER|05/07/2020|||||||||
AUBURN|||048701578|D|2-1|2|20|64|5|ER|05/09/2020|||||||||
AUBURN|||049604104|D|4-1|2|20|63|5|ER|05/04/2020|||||||||
AUBURN|||100573970|D|3-1|2|20|63|6|ER|05/27/2020|||||||||
AUBURN|||008401886|D|5-1|2|20|63|6|ER|05/21/2020|||||||||
AUBURN|||031200130|D|4-1|2|20|63|6|ER|05/09/2020|||||||||
AUBURN|||031200131|D|4-1|2|20|63|6|ER|05/09/2020|||||||||
AUBURN|||100005992|D|3-1|2|20|63|6|ER|06/02/2020|||||||||
AUBURN|||048701856|D|3-1|2|20|62|5|TR|04/23/2020|||||||||
AUBURN|||048701878|U|1-1|2|20|64|6|TR|05/20/2020|||||||||
AUBURN|||048701903|D|2-1|2|20|64|6|ER|05/19/2020|||||||||
AUBURN|||048702002|D|5-1|2|20|63|5|ER|06/02/2020|||||||||
AUBURN|||048702003|D|5-1|2|20|63|5|ER|04/16/2020|||||||||
AUBURN|||048702045|D|2-1|2|20|64|5|ER|04/23/2020|||||||||
AUBURN|||100691376|D|2-1|2|20|64|5|ER|04/23/2020|||||||||
AUBURN|||100134845|D|1-1|2|20|62|5|ER|06/01/2020|||||||||
AUBURN||S|100123682|U|3-1|2|20|63|6|UR|02/09/2020||EL|05/29/2020||||||
AUBURN|||048702272|R|4-1|2|20|63|5|ER|05/19/2020|||||||||
AUBURN|||048702279|R|4-1|2|20|63|5|ER|05/19/2020|||||||||
AUBURN|||048702330|D|1-1|2|20|64|6|ER|04/08/2020|||||||||
AUBURN|||048701349|D|1-1|2|20|64|6|TR|05/26/2020|||||||||
AUBURN|||048803443|D|1-1|2|20|64|6|TR|05/26/2020|||||||||
AUBURN|||049606567|D|3-1|2|20|64|6|ER|04/24/2020|||||||||
AUBURN|||100347038|D|3-1|2|20|62|5|ER|05/20/2020|||||||||
AUBURN|||048702614|D|3-1|2|20|63|6|ER|05/28/2020|||||||||
AUBURN|||048702615|D|3-1|2|20|63|6|ER|05/28/2020|||||||||
AUBURN|||048702638|U|2-1|2|20|64|6|ER|05/22/2020|||||||||
AUBURN|||000700293|R|2-1|2|20|64|5|ER|05/12/2020|||||||||
AUBURN|||009200501|U|5-1|2|20|63|6|ER|04/11/2020|||||||||
AUBURN|||048702938|D|5-1|2|20|62|5|ER|04/09/2020|||||||||
AUBURN|||048703111|D|4-1|2|20|62|5|ER|05/18/2020|||||||||
AUBURN|||100032911|D|1-1|2|20|62|5|ER|04/09/2020|||||||||
AUBURN|||048804476|D|4-1|2|20|63|6|ER|05/21/2020|||||||||
AUBURN|||048703201|D|5-1|2|20|63|6|ER|05/04/2020|||||||||
AUBURN|||048804634|D|5-1|2|20|62|5|TR|05/01/2020|||||||||
AUBURN|||048804845|G|3-1|2|20|63|5|ER|05/19/2020|||||||||
AUBURN|||100411238|D|2-1|2|20|64|5|ER|05/20/2020|||||||||
AUBURN|||000500441|D|1-1|2|20|62|5|ER|05/14/2020|||||||||
AUBURN|||009100587|D|2-1|2|20|64|5|ER|05/28/2020|||||||||
AUBURN|||000700358|U|3-1|2|20|64|6|ER|05/26/2020|||||||||
AUBURN|||000700359|D|3-1|2|20|64|6|ER|05/26/2020|||||||||
AUBURN||O|048703579|D|1-1|2|20|62|5|UR|02/08/2020||EL|05/29/2020||||||
AUBURN|||100254960|D|5-1|2|20|63|5|ER|05/11/2020|||||||||
AUBURN|||048703706|D|1-1|2|20|62|5|ER|05/22/2020|||||||||
AUBURN|||100298711|D|4-1|2|20|62|5|ER|06/01/2020|||||||||
AUBURN|||100012112|D|4-1|2|20|63|5|ER|06/01/2020|||||||||
AUBURN|||048703879|U|1-1|2|20|62|5|ER|05/16/2020|||||||||
AUBURN|||048704129|U|2-1|2|20|64|6|ER|05/20/2020|||||||||
AUBURN|||048704130|U|2-1|2|20|64|6|ER|05/20/2020|||||||||
AUBURN|||100060693|D|3-1|2|20|64|6|ER|04/10/2020|||||||||
AUBURN|||048704263|R|3-1|2|20|64|6|TR|05/28/2020|||||||||
AUBURN|||048704376|U|5-1|2|20|63|5|ER|05/05/2020|||||||||
AUBURN|||048704404|D|3-1|2|20|64|6|ER|05/13/2020|||||||||
AUBURN|||048704572|G|2-1|2|20|64|5|ER|05/28/2020|||||||||
AUBURN|||048704573|D|2-1|2|20|64|5|ER|05/27/2020|||||||||
AUBURN|||049612866|D|1-1|2|20|62|5|ER|05/26/2020|||||||||
AUBURN|||048704604|D|2-1|2|20|64|6|ER|05/16/2020|||||||||
AUBURN|||048704613|D|1-1|2|20|62|5|ER|04/09/2020|||||||||
AUBURN|||100619410|U|2-1|2|20|62|5|ER|05/04/2020|||||||||
AUBURN||S|100211529|D|2-1|2|20|64|5|UR|04/01/2020||EL|05/29/2020||||||
AUBURN|||048704736|D|1-1|2|20|64|6|ER|06/01/2020|||||||||
AUBURN|||048704752|D|5-1|2|20|63|6|TR|05/13/2020|||||||||
AUBURN|||048704767|R|4-1|2|20|63|6|ER|04/23/2020|||||||||
AUBURN|||100691684|U|2-1|2|20|64|5|ER|04/20/2020|||||||||
AUBURN|||100168532|D|3-1|2|20|63|5|ER|05/19/2020|||||||||
AUBURN|||048704899|D|1-1|2|20|64|6|ER|05/21/2020|||||||||
AUBURN|||048704907|D|5-1|2|20|62|5|ER|04/07/2020|||||||||
AUBURN|||048704964|D|2-1|2|20|64|6|ER|04/27/2020|||||||||
AUBURN|||048705094|D|2-1|2|20|64|6|ER|04/23/2020|||||||||
AUBURN|||048705095|R|2-1|2|20|64|5|ER|05/14/2020|||||||||
AUBURN|||048705096|R|2-1|2|20|64|5|ER|05/14/2020|||||||||
AUBURN|||048705113|D|4-1|2|20|63|6|ER|05/15/2020|||||||||
AUBURN|||048705217|G|3-1|2|20|63|6|ER|05/05/2020|||||||||
AUBURN|||048705219|R|3-1|2|20|63|6|ER|05/05/2020|||||||||
AUBURN|||049104295|U|4-1|2|20|63|6|ER|05/21/2020|||||||||
AUBURN|||048705279|D|2-1|2|20|64|6|ER|05/08/2020|||||||||
AUBURN|||048705280|D|2-1|2|20|64|6|ER|05/18/2020|||||||||
AUBURN|||048807484|D|2-1|2|20|64|6|ER|05/26/2020|||||||||
AUBURN|||048705413|R|2-1|2|20|64|5|ER|05/13/2020|||||||||
AUBURN|||048705415|U|2-1|2|20|64|5|ER|05/13/2020|||||||||
AUBURN|||009201030|D|5-1|2|20|63|6|ER|04/11/2020|||||||||
AUBURN|||048705516|D|1-1|2|20|64|6|ER|06/01/2020|||||||||
AUBURN|||100482816|D|2-1|2|20|64|5|ER|05/28/2020|||||||||
AUBURN|||048705691|D|2-1|2|20|64|5|ER|05/29/2020|||||||||
AUBURN|||048705704|D|2-1|2|20|64|6|ER|05/07/2020|||||||||
AUBURN|||048705752|U|5-1|2|20|63|6|ER|05/14/2020|||||||||
AUBURN|||048705753|U|5-1|2|20|63|6|ER|05/14/2020|||||||||
AUBURN|||048808036|D|2-1|2|20|64|6|ER|04/07/2020|||||||||
AUBURN|||048705997|D|1-1|2|20|64|6|ER|05/07/2020|||||||||
AUBURN|||048706020|D|5-1|2|20|63|6|TR|05/13/2020|||||||||
AUBURN|||000801497|R|3-1|2|20|63|5|ER|05/03/2020|||||||||
AUBURN||O|048706167|U|2-1|2|20|64|6|UR|11/27/2019||EL|05/29/2020||||||
AUBURN|||048706207|U|1-1|2|20|64|5|ER|05/27/2020|||||||||
AUBURN|||048808639|D|2-1|2|20|64|5|ER|05/04/2020|||||||||
AUBURN|||048706242|R|2-1|2|20|64|6|ER|05/27/2020|||||||||
AUBURN|||100120220|D|1-1|2|20|62|5|ER|03/26/2020|||||||||
AUBURN|||100162210|D|1-1|2|20|62|5|ER|03/26/2020|||||||||
AUBURN|||100625684|D|5-1|2|20|63|6|ER|05/28/2020|||||||||
AUBURN|||048706338|D|3-1|2|20|63|5|ER|05/21/2020|||||||||
AUBURN|||048706355|R|5-1|2|20|63|6|ER|05/20/2020|||||||||
AUBURN|||048706579|D|2-1|2|20|64|5|ER|05/28/2020|||||||||
AUBURN|||100033781|D|2-1|2|20|64|5|ER|05/06/2020|||||||||
AUBURN|||048809486|D|2-1|2|20|64|6|ER|05/15/2020|||||||||
AUBURN|||048706851|D|5-1|2|20|63|5|ER|05/18/2020|||||||||
AUBURN|||048706852|D|5-1|2|20|63|5|ER|05/18/2020|||||||||
AUBURN|||100580188|U|3-1|2|20|63|6|ER|05/21/2020|||||||||
AUBURN|||000801684|D|2-1|2|20|64|6|ER|05/22/2020|||||||||
AUBURN|||049904101|D|4-1|2|20|62|5|ER|04/07/2020|||||||||
AUBURN|||038500031|D|4-1|2|20|62|5|ER|05/06/2020|||||||||
AUBURN|||048707093|D|2-1|2|20|64|5|ER|06/01/2020|||||||||
AUBURN|||100451934|D|2-1|2|20|64|6|ER|05/08/2020|||||||||
AUBURN|||048810106|D|5-1|2|20|63|5|ER|04/29/2020|||||||||
AUBURN|||049806087|D|3-1|2|20|63|5|ER|05/28/2020|||||||||
AUBURN|||048707305|D|3-1|2|20|63|5|ER|05/18/2020|||||||||
AUBURN|||048707306|D|3-1|2|20|63|5|ER|05/26/2020|||||||||
AUBURN|||048810183|U|4-1|2|20|62|5|TR|05/20/2020|||||||||
AUBURN|||050406231|D|4-1|2|20|62|5|ER|06/01/2020|||||||||
AUBURN|||100006261|D|3-1|2|20|62|5|ER|05/20/2020|||||||||
AUBURN|||048707535|D|2-1|2|20|64|6|ER|04/22/2020|||||||||
AUBURN|||049621874|D|1-1|2|20|62|5|ER|05/27/2020|||||||||
AUBURN|||048707616|D|3-1|2|20|63|5|ER|05/23/2020|||||||||
AUBURN||S|100318793|D|3-1|2|20|63|5|UR|02/11/2020||EL|05/29/2020||||||
AUBURN|||100097146|U|2-1|2|20|64|5|ER|05/12/2020|||||||||
AUBURN|||100705903|D|5-1|2|20|63|5|ER|06/01/2020|||||||||
AUBURN||O|048707855|D|4-1|2|20|63|5|UR|01/02/2020||EL|05/29/2020||||||
AUBURN|||100620725|D|3-1|2|20|64|6|ER|06/02/2020|||||||||
AUBURN|||048707974|R|1-1|2|20|64|6|ER|05/26/2020|||||||||
AUBURN|||037301529|D|3-1|2|20|63|6|ER|05/12/2020|||||||||
AUBURN|||000700875|D|3-1|2|20|64|6|TR|05/26/2020|||||||||
AUBURN|||000700876|D|3-1|2|20|64|6|TR|05/26/2020|||||||||
AUBURN|||100311805|U|3-1|2|20|63|6|ER|06/01/2020|||||||||
AUBURN|||100676590|D|5-1|2|20|62|5|ER|05/16/2020|||||||||
AUBURN|||048708300|D|3-1|2|20|63|6|ER|04/16/2020|||||||||
AUBURN|||048708333|R|1-1|2|20|64|5|TR|05/28/2020|||||||||
AUBURN|||050805528|D|1-1|2|20|62|5|ER|04/29/2020|||||||||
AUBURN|||100048833|D|3-1|2|20|63|5|ER|04/11/2020|||||||||
AUBURN|||100585444|D|4-1|2|20|62|5|ER|03/29/2020|||||||||
AUBURN|||048810220|D|4-1|2|20|62|5|ER|03/29/2020|||||||||
AUBURN|||048708607|D|2-1|2|20|64|6|ER|04/28/2020|||||||||
AUBURN|||048708608|D|2-1|2|20|64|6|ER|04/28/2020|||||||||
AUBURN|||000802068|U|2-1|2|20|64|6|ER|04/28/2020|||||||||
AUBURN|||048708630|U|2-1|2|20|64|5|ER|05/19/2020|||||||||
AUBURN|||048704302|U|2-1|2|20|64|5|ER|05/19/2020|||||||||
AUBURN|||048708637|D|4-1|2|20|63|6|TR|05/26/2020|||||||||
AUBURN|||048708640|D|4-1|2|20|63|6|TR|05/26/2020|||||||||
AUBURN|||048708723|D|5-1|2|20|63|5|ER|05/23/2020|||||||||
AUBURN|||048708724|D|5-1|2|20|63|5|ER|05/23/2020|||||||||
AUBURN|||048708745|D|3-1|2|20|64|6|ER|05/07/2020|||||||||
AUBURN|||100176741|D|2-1|2|20|64|5|ER|05/18/2020|||||||||
AUBURN|||048708937|D|3-1|2|20|63|6|ER|04/17/2020|||||||||
AUBURN|||048708361|G|2-1|2|20|64|5|ER|04/17/2020|||||||||
AUBURN|||048812132|D|4-1|2|20|62|5|ER|04/22/2020|||||||||
AUBURN|||048709104|U|1-1|2|20|64|5|ER|05/27/2020|||||||||
AUBURN|||100551535|U|1-1|2|20|64|6|TR|05/29/2020|||||||||
AUBURN|||100551532|U|1-1|2|20|64|6|TR|05/29/2020|||||||||
AUBURN|||048709203|D|2-1|2|20|64|5|ER|06/02/2020|||||||||
AUBURN|||048709205|D|2-1|2|20|64|5|ER|06/02/2020|||||||||
AUBURN|||048715859|D|2-1|2|20|64|5|ER|05/28/2020|||||||||
AUBURN|||048709328|U|2-1|2|20|64|5|ER|05/21/2020|||||||||
AUBURN|||048903595|D|3-1|2|20|63|6|ER|05/05/2020|||||||||
AUBURN|||100570561|D|2-1|2|20|64|5|ER|05/28/2020|||||||||
AUBURN|||100158711|D|5-1|2|20|63|5|ER|05/21/2020|||||||||
AUBURN|||048709446|D|3-1|2|20|63|6|ER|05/21/2020|||||||||
AUBURN|||100056476|U|1-1|2|20|62|5|ER|04/18/2020|||||||||
AUBURN|||048709588|U|1-1|2|20|62|5|TR|05/29/2020|||||||||
AUBURN|||100305773|D|2-1|2|20|64|5|ER|05/05/2020|||||||||
AUBURN|||100249201|D|5-1|2|20|63|5|ER|05/21/2020|||||||||
AUBURN|||048709825|R|4-1|2|20|63|6|ER|03/13/2020|||||||||
AUBURN|||048709826|R|4-1|2|20|63|6|ER|03/13/2020|||||||||
AUBURN|||048813412|U|2-1|2|20|64|5|ER|05/20/2020|||||||||
AUBURN|||100708585|D|2-1|2|20|64|5|ER|05/20/2020|||||||||
AUBURN|||100319641|U|4-1|2|20|63|6|ER|05/28/2020|||||||||
AUBURN|||100149648|D|1-1|2|20|62|5|ER|04/08/2020|||||||||
AUBURN|||048709958|D|2-1|2|20|64|6|ER|04/25/2020|||||||||
AUBURN|||048709966|R|4-1|2|20|62|5|ER|06/01/2020|||||||||
AUBURN|||048710002|D|1-1|2|20|64|6|TR|05/29/2020|||||||||
AUBURN|||100731935|D|3-1|2|20|63|6|ER|05/04/2020|||||||||
AUBURN|||048710112|D|4-1|2|20|63|6|ER|06/02/2020|||||||||
AUBURN|||048710171|D|1-1|2|20|64|6|ER|05/04/2020|||||||||
AUBURN|||048710172|D|1-1|2|20|64|6|ER|05/28/2020|||||||||
AUBURN|||050503472|D|1-1|2|20|62|5|ER|05/19/2020|||||||||
AUBURN|||028900937|D|1-1|2|20|62|5|TR|05/26/2020|||||||||
AUBURN|||048710312|D|2-1|2|20|64|6|ER|05/03/2020|||||||||
AUBURN|||100239201|D|3-1|2|20|64|6|ER|05/20/2020|||||||||
AUBURN|||048710355|D|2-1|2|20|62|5|TR|05/15/2020|||||||||
AUBURN|||010604825|D|4-1|2|20|63|6|ER|04/08/2020|||||||||
AUBURN|||100178374|D|4-1|2|20|63|6|ER|04/08/2020|||||||||
AUBURN|||048710419|D|3-1|2|20|63|5|ER|06/01/2020|||||||||
AUBURN|||048710433|R|1-1|2|20|62|5|ER|04/06/2020|||||||||
AUBURN|||048710435|D|2-1|2|20|64|5|ER|05/18/2020|||||||||
AUBURN|||048710436|D|2-1|2|20|64|5|ER|05/13/2020|||||||||
AUBURN|||048710509|U|1-1|2|20|64|6|ER|05/28/2020|||||||||
AUBURN|||048710513|G|2-1|2|20|64|5|ER|05/28/2020|||||||||
AUBURN|||048710517|G|5-1|2|20|63|6|ER|05/26/2020|||||||||
AUBURN|||049643325|D|2-1|2|20|64|5|ER|05/28/2020|||||||||
AUBURN|||048710573|D|3-1|2|20|64|6|ER|06/01/2020|||||||||
AUBURN|||048710669|D|1-1|2|20|64|6|ER|05/07/2020|||||||||
AUBURN|||100034812|D|3-1|2|20|64|6|ER|05/26/2020|||||||||
AUBURN|||100743650|D|2-1|2|20|64|5|ER|04/15/2020|||||||||
AUBURN|||048710773|U|3-1|2|20|64|6|ER|05/26/2020|||||||||
AUBURN|||100743651|D|2-1|2|20|64|5|ER|04/15/2020|||||||||
AUBURN|||048700212|D|4-1|2|20|63|6|ER|05/20/2020|||||||||
AUBURN|||050004410|U|2-1|2|20|64|5|ER|04/08/2020|||||||||
AUBURN|||048710932|D|2-1|2|20|64|5|ER|05/22/2020|||||||||
AUBURN|||048710933|D|2-1|2|20|64|5|ER|05/22/2020|||||||||
AUBURN|||048710953|D|5-1|2|20|63|6|TR|05/19/2020|||||||||
AUBURN|||048710956|U|4-1|2|20|62|5|ER|05/22/2020|||||||||
AUBURN|||048815137|D|5-1|2|20|63|5|ER|06/01/2020|||||||||
AUBURN|||048711010|D|2-1|2|20|64|5|ER|05/19/2020|||||||||
AUBURN|||000802652|R|4-1|2|20|63|6|ER|05/24/2020|||||||||
AUBURN|||000802653|R|4-1|2|20|63|6|ER|05/24/2020|||||||||
AUBURN|||100031374|U|4-1|2|20|62|5|ER|04/22/2020|||||||||
AUBURN|||048711200|U|2-1|2|20|64|6|ER|05/26/2020|||||||||
AUBURN|||048711204|U|2-1|2|20|64|6|ER|05/26/2020|||||||||
AUBURN|||048711218|D|2-1|2|20|64|6|WV|05/28/2020|||||||||
AUBURN|||048711232|D|2-1|2|20|64|6|WV|05/28/2020|||||||||
AUBURN|||048714680|U|4-1|2|20|63|5|ER|06/02/2020|||||||||
AUBURN|||048711236|D|4-1|2|20|63|5|ER|06/02/2020|||||||||
AUBURN|||048711244|U|2-1|2|20|64|5|ER|05/27/2020|||||||||
AUBURN|||100007126|D|1-1|2|20|62|5|ER|05/21/2020|||||||||
AUBURN|||049634700|D|1-1|2|20|62|5|ER|06/02/2020|||||||||
AUBURN|||100014022|D|1-1|2|20|62|5|ER|06/02/2020|||||||||
AUBURN|||048711319|D|3-1|2|20|62|5|ER|05/19/2020|||||||||
AUBURN|||048711370|R|2-1|2|20|64|5|ER|05/26/2020|||||||||
AUBURN|||048711376|R|2-1|2|20|64|6|ER|05/26/2020|||||||||
AUBURN|||048711403|D|2-1|2|20|62|5|TR|05/21/2020|||||||||
AUBURN|||048711417|D|2-1|2|20|62|5|TR|05/21/2020|||||||||
AUBURN|||048711425|D|2-1|2|20|62|5|TR|05/21/2020|||||||||
AUBURN|||100016865|D|3-1|2|20|62|5|ER|04/22/2020|||||||||
AUBURN|||048711463|D|1-1|2|20|62|5|ER|05/21/2020|||||||||
AUBURN|||100590448|U|2-1|2|20|64|5|ER|06/01/2020|||||||||
AUBURN||O|100571930|U|4-1|2|20|63|6|UR|01/22/2020||EL|05/29/2020||||||
AUBURN|||100186603|G|5-1|2|20|63|5|ER|05/28/2020|||||||||
AUBURN||O|100590169|U|4-1|2|20|63|6|UR|01/28/2020||EL|05/29/2020||||||
AUBURN|||048711638|D|3-1|2|20|63|5|ER|05/17/2020|||||||||
AUBURN|||051909780|U|4-1|2|20|63|6|ER|05/08/2020|||||||||
AUBURN|||051909781|U|4-1|2|20|63|6|ER|05/08/2020|||||||||
AUBURN|||048711742|D|3-1|2|20|63|5|ER|05/27/2020|||||||||
AUBURN|||100090821|D|1-1|2|20|62|5|ER|05/18/2020|||||||||
AUBURN|||051014981|D|2-1|2|20|64|5|TR|06/02/2020|||||||||
AUBURN|||048711882|D|3-1|2|20|63|5|TR|05/07/2020|||||||||
AUBURN|||048711887|R|2-1|2|20|64|6|ER|05/21/2020|||||||||
AUBURN|||048711888|U|2-1|2|20|64|6|ER|05/21/2020|||||||||
AUBURN|||048711941|D|3-1|2|20|63|6|ER|05/05/2020|||||||||
AUBURN|||048712063|D|2-1|2|20|64|5|ER|04/15/2020|||||||||
AUBURN|||048712085|R|4-1|2|20|62|5|ER|04/23/2020|||||||||
AUBURN|||100599384|D|2-1|2|20|64|5|ER|05/09/2020|||||||||
AUBURN|||100036512|D|5-1|2|20|63|5|ER|06/01/2020|||||||||
AUBURN|||100007130|D|1-1|2|20|64|6|ER|06/01/2020|||||||||
AUBURN|||100007132|D|1-1|2|20|64|6|ER|06/01/2020|||||||||
AUBURN|||049110912|D|5-1|2|20|63|5|ER|04/22/2020|||||||||
AUBURN|||000802960|G|4-1|2|20|63|6|ER|04/22/2020|||||||||
AUBURN|||000802961|D|4-1|2|20|63|6|ER|04/22/2020|||||||||
AUBURN|||048712454|U|4-1|2|20|63|5|ER|04/29/2020|||||||||
AUBURN|||048712503|D|2-1|2|20|64|5|ER|05/26/2020|||||||||
AUBURN|||048712504|D|2-1|2|20|64|5|ER|05/26/2020|||||||||
AUBURN|||048712537|D|1-1|2|20|64|6|TR|05/29/2020|||||||||
AUBURN|||100189222|D|1-1|2|20|64|6|ER|05/28/2020|||||||||
AUBURN|||029502556|U|2-1|2|20|62|5|ER|04/22/2020|||||||||
AUBURN|||048712650|D|3-1|2|20|64|6|ER|04/15/2020|||||||||
AUBURN|||048712670|D|3-1|2|20|63|5|ER|05/21/2020|||||||||
AUBURN|||100423790|U|3-1|2|20|63|5|ER|05/21/2020|||||||||
AUBURN|||048712673|R|3-1|2|20|63|5|ER|05/21/2020|||||||||
AUBURN|||048817600|D|2-1|2|20|64|6|ER|05/15/2020|||||||||
AUBURN|||100476678|D|3-1|2|20|63|5|ER|05/19/2020|||||||||
AUBURN|||048712697|D|2-1|2|20|64|6|ER|05/22/2020|||||||||
AUBURN|||100144745|D|3-1|2|20|62|5|ER|04/22/2020|||||||||
AUBURN|||048712779|D|2-1|2|20|64|5|ER|05/26/2020|||||||||
AUBURN|||048712815|D|2-1|2|20|64|5|TR|05/15/2020|||||||||
AUBURN||O|100287787|G|4-1|2|20|63|6|UR|01/15/2020||EL|05/29/2020||||||
AUBURN|||048712949|D|3-1|2|20|63|6|ER|05/28/2020|||||||||
AUBURN|||048713084|R|3-1|2|20|63|6|WV|04/06/2020|||||||||
AUBURN|||048713086|R|3-1|2|20|63|6|WV|04/06/2020|||||||||
AUBURN||O|048818286|D|5-1|2|20|63|5|UR|03/17/2020||EL|05/29/2020||||||
AUBURN|||048713141|D|1-1|2|20|64|6|ER|06/01/2020|||||||||
AUBURN|||100084581|D|4-1|2|20|63|6|ER|05/24/2020|||||||||
AUBURN|||051004788|D|4-1|2|20|63|6|ER|05/24/2020|||||||||
AUBURN|||048713193|D|1-1|2|20|64|6|ER|05/24/2020|||||||||
AUBURN|||100243129|D|1-1|2|20|64|6|ER|05/24/2020|||||||||
AUBURN|||048713194|D|1-1|2|20|64|6|ER|05/24/2020|||||||||
AUBURN|||100591366|D|2-1|2|20|64|5|ER|06/01/2020|||||||||
AUBURN|||048713336|D|1-1|2|20|64|6|ER|06/02/2020|||||||||
AUBURN||S|100550970|D|5-1|2|20|63|5|UR|05/15/2020||MV|05/29/2020||||||
AUBURN|||048713409|D|2-1|2|20|64|6|ER|04/25/2020|||||||||
AUBURN|||100048909|D|3-1|2|20|63|5|ER|04/28/2020|||||||||
AUBURN|||100386249|D|2-1|2|20|64|6|ER|05/07/2020|||||||||
AUBURN|||048713460|D|4-1|2|20|63|5|ER|06/02/2020|||||||||
AUBURN|||100314867|U|4-1|2|20|62|5|ER|05/14/2020|||||||||
AUBURN||O|100290460|D|1-1|2|20|64|6|UR|02/18/2020||EL|05/29/2020||||||
AUBURN|||048713574|R|4-1|2|20|63|6|ER|05/20/2020|||||||||
AUBURN|||048713612|R|4-1|2|20|63|5|TR|05/26/2020|||||||||
AUBURN|||100171375|R|1-1|2|20|62|5|ER|05/28/2020|||||||||
AUBURN|||100184288|R|1-1|2|20|62|5|ER|05/28/2020|||||||||
AUBURN|||048818995|D|4-1|2|20|62|5|TR|05/21/2020|||||||||
AUBURN|||050504019|D|3-1|2|20|62|5|ER|05/05/2020|||||||||
AUBURN|||048713813|D|2-1|2|20|64|5|ER|05/05/2020|||||||||
AUBURN|||050411925|R|3-1|2|20|63|6|TR|03/25/2020|||||||||
AUBURN|||048713869|D|2-1|2|20|64|6|ER|06/02/2020|||||||||
AUBURN|||048713924|D|4-1|2|20|62|5|TR|05/19/2020|||||||||
AUBURN|||100420501|D|1-1|2|20|64|6|ER|05/28/2020|||||||||
AUBURN||S|100420966|D|3-1|2|20|63|6|UR|02/26/2020||EL|05/29/2020||||||
AUBURN||O|048714037|D|4-1|2|20|63|5|UR|02/03/2020||EL|05/29/2020||||||
AUBURN|||100263145|U|5-1|2|20|63|6|ER|05/29/2020|||||||||
AUBURN|||048714194|D|2-1|2|20|64|5|ER|05/23/2020|||||||||
AUBURN|||023903115|D|4-1|2|20|63|5|ER|05/07/2020|||||||||
AUBURN|||100694968|U|2-1|2|20|64|5|ER|05/25/2020|||||||||
AUBURN|||100694969|U|2-1|2|20|64|5|ER|05/25/2020|||||||||
AUBURN|||048714308|U|3-1|2|20|63|5|ER|05/04/2020|||||||||
AUBURN|||100420957|U|2-1|2|20|62|5|ER|05/05/2020|||||||||
AUBURN|||048714321|D|5-1|2|20|63|5|ER|04/18/2020|||||||||
AUBURN|||048714323|D|5-1|2|20|63|5|ER|04/18/2020|||||||||
